X,Y,ID,ISTAT_CODE,ASCOT_CODE,FRAC_CODE,FRAC_DE,FRAC_IT,STREET_ID,STREET_DE,STREET_IT,HOUSE_NR,LABEL_DE,LABEL_IT,HOUSE_DE,HOUES_IT,NOTE,MUNIC_DE,MUNIC_IT,MUNIC_LLD,ZIP_CODE,COORD_X,COORD_Y
11.5077069193349,46.516697141802,4776868.000000000000000,21031.000000000000000,200.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,14.000000000000000,SCHLERNSTRASSE,VIA SCILIAR,20,SCHLERNSTRASSE 20,VIA SCILIAR 20,,,HAUS SANTNER,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692359.000029260991141,5154513.999964449554682
11.5078235267068,46.5169645829919,4777742.000000000000000,21031.000000000000000,1185.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,14.000000000000000,SCHLERNSTRASSE,VIA SCILIAR,18/B,SCHLERNSTRASSE 18/B,VIA SCILIAR 18/B,,,KONDOMINIUM MARGARETHE,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692367.000020056031644,5154543.999967209994793
11.508126580433,46.5167509351706,4776869.000000000000000,21031.000000000000000,201.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,14.000000000000000,SCHLERNSTRASSE,VIA SCILIAR,21,SCHLERNSTRASSE 21,VIA SCILIAR 21,,,ZIPPL,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692390.999992441968061,5154521.000012310221791
11.5082692383306,46.5170178043386,4777836.000000000000000,21031.000000000000000,1675.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,15.000000000000000,PUTZESWEG,VIA PUTZES,7,PUTZESWEG 7,VIA PUTZES 7,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692401.000018210965209,5154551.000015069730580
11.5082900955824,46.5166213475746,4776870.000000000000000,21031.000000000000000,202.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,14.000000000000000,SCHLERNSTRASSE,VIA SCILIAR,22,SCHLERNSTRASSE 22,VIA SCILIAR 22,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692403.999996121041477,5154506.999991140328348
11.5086601410474,46.5166937009299,4776612.000000000000000,21031.000000000000000,3660.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,15.000000000000000,PUTZESWEG,VIA PUTZES,1/A,PUTZESWEG 1/A,VIA PUTZES 1/A,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692432.128654971020296,5154515.941520470194519
11.5089406681234,46.5172137790928,4776892.000000000000000,21031.000000000000000,224.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,15.000000000000000,PUTZESWEG,VIA PUTZES,1,PUTZESWEG 1,VIA PUTZES 1,,MOAR,MOARHOF,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692451.809160304954275,5154574.412213739939034
11.5089257803913,46.5165533980666,4776871.000000000000000,21031.000000000000000,203.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,14.000000000000000,SCHLERNSTRASSE,VIA SCILIAR,23,SCHLERNSTRASSE 23,VIA SCILIAR 23,,,HÄUSL BEIM MOARHOF,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692453.000032929005101,5154501.000035320408642
11.5069157039162,46.517924537718,4775805.000000000000000,21031.000000000000000,2925.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,26.000000000000000,ANNA-JOBSTIN-STRASSE,VIA ANNA JOBSTIN,20,ANNA-JOBSTIN-STRASSE 20,VIA ANNA JOBSTIN 20,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692293.977808044990525,5154648.449438319541514
11.5069399410795,46.5176979306064,4776607.000000000000000,21031.000000000000000,3508.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,26.000000000000000,ANNA-JOBSTIN-STRASSE,VIA ANNA JOBSTIN,11,ANNA-JOBSTIN-STRASSE 11,VIA ANNA JOBSTIN 11,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692296.636743215029128,5154623.329853859730065
